year,month,day,service,operation,hour,status,sum,amount,min,max,sumsqr
2015,1,5,AccountService,GetAccountDetail,5,success,138.797,27,3.1,6.785,762.8892770000001
2015,1,5,AccountService,GetAccountDetail,6,success,294.27500000000003,58,3.231,6.908,1559.276527
2015,1,5,AccountService,GetAccountDetail,7,success,328.911,64,3.169,6.98,1785.5058250000002
2015,1,5,AccountService,GetAccountDetail,8,success,320.815,61,3.189,6.883,1764.8632670000002
2015,1,5,AccountService,GetAccountDetail,9,success,307.995,62,3.153,6.873,1598.9891490000002
2015,1,5,AccountService,GetAccountDetail,10,success,345.191,69,3.106,6.987,1807.437611
2015,1,5,AccountService,GetAccountDetail,11,success,306.944,59,3.114,6.993,1677.0937680000002
2015,1,5,AccountService,GetAccountDetail,12,failure,1161.262,100,5.346,18.85,14975.826894
2015,1,5,AccountService,GetAccountDetail,12,success,787.419,68,5.338,18.94,10167.238543000003
2015,1,5,AccountService,GetAccountDetail,13,success,1324.4160000000002,175,3.939,11.416,10905.504938000002
2015,1,5,AccountService,GetAccountDetail,14,success,1401.3010000000002,173,4.15,11.89,12236.254051
2015,1,5,AccountService,GetAccountDetail,15,success,1192.877,156,3.907,11.9,9865.487441
2015,1,5,AccountService,GetAccountDetail,16,success,1531.0690000000002,201,3.919,11.6,12615.946716999999
2015,1,5,AccountService,GetAccountDetail,17,success,1413.377,182,3.97,11.8,11813.541565000001
2015,1,5,AccountService,GetAccountDetail,18,success,171.243,32,3.435,6.992,949.4775190000001
2015,1,5,AccountService,GetAccountDetail,19,success,112.05,21,3.183,6.873,626.8946840000001
2015,1,5,AccountService,GetAccountDetail,20,success,132.477,27,3.14,6.897,686.148405
2015,1,5,AccountService,GetAccountDetail,21,success,192.292,36,3.336,6.976,1071.908508
2015,1,5,AccountService,GetAccountDetail,22,success,160.27300000000002,33,3.121,6.976,836.456087
2015,1,5,AccountService,GetAccountDetail,23,success,171.169,34,3.112,6.936,915.1349970000001
2015,1,5,AccountService,GetAccounts,0,success,72.85900000000001,13,3.971,6.971,426.293173
2015,1,5,AccountService,GetAccounts,1,success,96.00200000000001,18,3.673,6.984,528.670404
2015,1,5,AccountService,GetAccounts,2,success,67.607,13,3.398,6.721,369.55190300000004
2015,1,5,AccountService,GetAccounts,3,success,73.319,15,3.272,6.974,377.102229
2015,1,5,AccountService,GetAccounts,4,success,79.863,18,3.171,6.806,371.863781
2015,1,5,AccountService,GetAccounts,5,success,85.895,17,3.587,6.602,453.514631
2015,1,5,AccountService,GetAccounts,6,success,193.55200000000002,38,3.14,6.528,1014.1282100000001
2015,1,5,AccountService,GetAccounts,7,success,131.305,26,3.16,6.942,697.936617
2015,1,5,AccountService,GetAccounts,8,success,108.606,21,3.22,6.905,590.8688720000001
2015,1,5,AccountService,GetAccounts,9,success,165.369,34,3.106,6.83,849.5685189999999
2015,1,5,AccountService,GetAccounts,10,success,145.253,29,3.29,6.969,763.2827370000001
2015,1,5,AccountService,GetAccounts,11,success,132.041,28,3.128,6.972,666.832021
2015,1,5,AccountService,GetAccounts,12,failure,724.7139999999999,64,5.354,18.487,9142.310925999998
2015,1,5,AccountService,GetAccounts,12,success,564.5730000000001,45,5.325,18.277,7699.643105000001
2015,1,5,AccountService,GetAccounts,13,success,846.343,110,3.922,11.77,7057.521519
2015,1,5,AccountService,GetAccounts,14,success,724.005,91,3.925,11.8,6171.965173
2015,1,5,AccountService,GetAccounts,15,success,675.035,90,4.132,11.85,5482.843565000001
2015,1,5,AccountService,GetAccounts,16,success,601.073,82,4.149,11.5,4809.960865
2015,1,5,AccountService,GetAccounts,17,success,631.8789999999999,81,3.992,11.32,5237.368013
2015,1,5,AccountService,GetAccounts,18,success,75.133,15,3.645,6.969,389.614521
2015,1,5,AccountService,GetAccounts,19,success,57.429,11,3.419,6.743,313.899215
2015,1,5,AccountService,GetAccounts,20,success,73.59400000000001,14,3.173,6.913,410.04878400000007
2015,1,5,AccountService,GetAccounts,21,success,48.137,10,3.304,6.309,240.86154299999998
2015,1,5,AccountService,GetAccounts,22,success,95.82399999999998,18,3.728,6.86,523.1976080000001
2015,1,5,AccountService,GetAccounts,23,success,61.913000000000004,11,3.249,6.992,360.800945
2015,1,5,AccountService,TransferFunds,0,success,24.301,4,4.923,6.81,149.99614300000002
2015,1,5,AccountService,TransferFunds,1,success,6.498,1,6.498,6.498,42.224004
2015,1,5,AccountService,TransferFunds,2,success,24.387,5,4.196,5.98,121.31242100000001
2015,1,5,AccountService,TransferFunds,3,success,40.134,8,3.334,6.887,212.60653599999998
2015,1,5,AccountService,TransferFunds,4,success,44.117000000000004,9,3.199,6.875,226.317137
2015,1,5,AccountService,TransferFunds,5,success,52.14699999999999,10,3.465,6.823,285.02407900000003
2015,1,5,AccountService,TransferFunds,6,success,67.346,14,3.381,6.833,341.82198800000003
2015,1,5,AccountService,TransferFunds,7,success,40.918000000000006,8,3.318,6.376,216.791882
2015,1,5,AccountService,TransferFunds,8,success,16.994,3,4.766,6.692,98.14491600000001
2015,1,5,AccountService,TransferFunds,9,success,64.994,13,3.149,6.19,337.63082599999996
2015,1,5,AccountService,TransferFunds,10,success,52.575,10,3.265,6.96,288.57822899999996
2015,1,5,AccountService,TransferFunds,11,success,36.983000000000004,8,3.492,6.968,184.214943
2015,1,5,AccountService,TransferFunds,12,failure,188.93400000000003,16,5.431,18.59,2470.6713280000004
2015,1,5,AccountService,TransferFunds,12,success,93.577,8,8.134,18.216,1205.811263
2015,1,5,AccountService,TransferFunds,13,success,292.947,41,4.132,11.339,2244.878257
2015,1,5,AccountService,TransferFunds,14,success,243.687,34,3.956,10.916,1899.9267990000003
2015,1,5,AccountService,TransferFunds,15,success,190.53900000000002,24,4.253,11.109,1623.766967
2015,1,5,AccountService,TransferFunds,16,success,129.843,19,3.936,11.387,994.987109
2015,1,5,AccountService,TransferFunds,17,success,220.425,27,4.165,11.54,1963.781469
2015,1,5,AccountService,TransferFunds,18,success,24.946999999999996,6,3.215,5.798,108.23205899999999
2015,1,5,AccountService,TransferFunds,19,success,15.543,3,3.621,6.326,84.445133
2015,1,5,AccountService,TransferFunds,20,success,13.59,3,3.328,5.352,63.827588
2015,1,5,AccountService,TransferFunds,21,success,16.193,3,4.983,5.876,87.809221
2015,1,5,AccountService,TransferFunds,22,success,18.84,4,3.78,6.705,94.257482
2015,1,5,AccountService,TransferFunds,23,success,10.752,2,4.61,6.142,58.976264
2015,1,5,MemberService,FindMembersByName,0,success,53.425000000000004,11,3.185,6.615,277.622675
2015,1,5,MemberService,FindMembersByName,1,success,69.788,14,3.6,6.623,366.36026
2015,1,5,MemberService,FindMembersByName,2,success,37.865,7,4.273,6.918,209.36960900000003
2015,1,5,MemberService,FindMembersByName,3,success,66.899,14,3.159,6.671,332.63288500000004
2015,1,5,MemberService,FindMembersByName,4,success,49.599,10,3.205,6.591,257.314245
2015,1,5,MemberService,FindMembersByName,5,success,81.162,16,3.304,6.724,432.1794279999999
2015,1,5,MemberService,FindMembersByName,6,success,152.56,31,3.157,6.833,806.4164379999999
2015,1,5,MemberService,FindMembersByName,7,success,187.89,36,3.292,6.915,1025.306256
2015,1,5,MemberService,FindMembersByName,8,success,155.86700000000002,31,3.225,6.964,824.305655
2015,1,5,MemberService,FindMembersByName,9,success,131.099,28,3.106,6.91,654.5596970000001
2015,1,5,MemberService,FindMembersByName,10,success,191.73,39,3.215,6.961,993.6686620000002
2015,1,5,MemberService,FindMembersByName,11,success,144.484,29,3.12,6.961,762.901998
2015,1,5,MemberService,FindMembersByName,12,failure,659.392,54,5.742,18.481,8886.546968
2015,1,5,MemberService,FindMembersByName,12,success,266.817,23,5.952,16.923,3375.240391
2015,1,5,MemberService,FindMembersByName,13,success,622.217,81,3.929,11.95,5224.363385000001
2015,1,5,MemberService,FindMembersByName,14,success,669.7489999999999,90,3.927,11.396,5488.114985
2015,1,5,MemberService,FindMembersByName,15,success,724.577,97,3.971,11.89,5898.099507000001
2015,1,5,MemberService,FindMembersByName,16,success,683.916,89,3.96,11.445,5710.516308000001
2015,1,5,MemberService,FindMembersByName,17,success,730.269,93,3.944,11.48,6198.609203
2015,1,5,MemberService,FindMembersByName,18,success,95.114,19,3.229,6.839,498.7557540000001
2015,1,5,MemberService,FindMembersByName,19,success,48.992999999999995,10,3.415,6.915,251.245799
2015,1,5,MemberService,FindMembersByName,20,success,70.74,15,3.25,6.801,350.43013400000007
2015,1,5,MemberService,FindMembersByName,21,success,71.19,14,3.326,6.89,380.266894
2015,1,5,MemberService,FindMembersByName,22,success,57.433,11,3.357,6.751,310.64650900000004
2015,1,5,MemberService,FindMembersByName,23,success,121.352,24,3.256,6.72,646.840594
2015,1,5,MemberService,GetMemberById,0,success,310.55600000000004,61,3.114,6.995,1670.3618239999998
2015,1,5,MemberService,GetMemberById,1,success,237.73100000000002,48,3.133,6.992,1247.9310650000002
2015,1,5,MemberService,GetMemberById,2,success,245.833,49,3.221,6.988,1291.5291009999999
2015,1,5,MemberService,GetMemberById,3,success,243.08100000000002,49,3.12,6.778,1265.0671230000003
2015,1,5,MemberService,GetMemberById,4,success,252.05900000000003,52,3,6.974,1290.1944630000003
2015,1,5,MemberService,GetMemberById,5,success,253.18400000000003,50,3.175,6.936,1338.960804
2015,1,5,MemberService,GetMemberById,6,success,495.6600000000001,96,3.104,6.95,2688.0914240000006
2015,1,5,MemberService,GetMemberById,7,success,589.2460000000001,112,3.177,6.998,3228.5073299999995
2015,1,5,MemberService,GetMemberById,8,success,514.465,105,3.169,6.993,2668.4064869999997
2015,1,5,MemberService,GetMemberById,9,success,608.706,121,3.136,6.974,3204.6589459999996
2015,1,5,MemberService,GetMemberById,10,success,501.291,104,3.171,6.955,2559.436493
2015,1,5,MemberService,GetMemberById,11,success,565.556,112,3,6.97,2996.827464
2015,1,5,MemberService,GetMemberById,12,failure,2228.787,190,5.323,18.42,28894.640729
2015,1,5,MemberService,GetMemberById,12,success,1547.1370000000002,131,5.359,18.99,20049.392319
2015,1,5,MemberService,GetMemberById,13,success,2402.2790000000005,312,3.926,11.67,20021.618901
2015,1,5,MemberService,GetMemberById,14,success,2526.8509999999997,324,3.927,11.99,21391.236119
2015,1,5,MemberService,GetMemberById,15,success,2285.9410000000003,296,3.907,11.83,18964.325903
2015,1,5,MemberService,GetMemberById,16,success,2400.518,311,3.931,11.73,20056.785768
2015,1,5,MemberService,GetMemberById,17,success,2365.409,318,3.926,11.86,19092.128921000003
2015,1,5,MemberService,GetMemberById,18,success,307.273,60,3.149,6.99,1645.2702490000001
2015,1,5,MemberService,GetMemberById,19,success,240.03800000000004,48,3.223,6.961,1261.7136460000002
2015,1,5,MemberService,GetMemberById,20,success,192.805,37,3.502,6.996,1045.858449
2015,1,5,MemberService,GetMemberById,21,success,298.57800000000003,61,3.183,6.998,1534.313298
2015,1,5,MemberService,GetMemberById,22,success,243.156,47,3.296,6.94,1317.7073659999999
2015,1,5,MemberService,GetMemberById,23,success,233.965,46,3.171,6.98,1247.212275
2015,1,5,MemberService,updateMember,0,success,35.045,7,3.479,6.198,181.728303
2015,1,5,MemberService,updateMember,1,success,45.703,8,4.112,6.57,266.098207
2015,1,5,MemberService,updateMember,2,success,39.654,9,3.155,6.831,190.09130600000003
2015,1,5,MemberService,updateMember,3,success,38.494,7,4.9,6.216,213.00845400000003
2015,1,5,MemberService,updateMember,4,success,51.298,10,3.225,6.812,275.235962
2015,1,5,MemberService,updateMember,5,success,37.625,9,3.112,5.293,163.037943
2015,1,5,MemberService,updateMember,6,success,109.478,23,3.28,6.94,549.9814799999999
2015,1,5,MemberService,updateMember,7,success,112.476,22,3.137,6.945,610.8594979999999
2015,1,5,MemberService,updateMember,8,success,57.773999999999994,11,3.851,6.61,313.479402
2015,1,5,MemberService,updateMember,9,success,83.178,16,3.133,6.971,459.003822
2015,1,5,MemberService,updateMember,10,success,56.268,11,3.266,6.682,300.62644600000004
2015,1,5,MemberService,updateMember,11,success,70.97800000000001,14,3.262,6.812,380.621586
2015,1,5,MemberService,updateMember,12,failure,341.318,28,5.605,18.323,4631.87578
2015,1,5,MemberService,updateMember,12,success,209.838,19,6.27,14.77,2419.958144
2015,1,5,MemberService,updateMember,13,success,269.81,33,4.35,11.481,2332.8714379999997
2015,1,5,MemberService,updateMember,14,success,262.48499999999996,35,4.176,11.33,2142.115713
2015,1,5,MemberService,updateMember,15,success,303.99100000000004,38,4.33,11.73,2593.0125930000004
2015,1,5,MemberService,updateMember,16,success,373.226,48,3.991,11.423,3141.1226080000006
2015,1,5,MemberService,updateMember,17,success,261.478,35,4.229,11.385,2126.36216
2015,1,5,MemberService,updateMember,18,success,48.206,9,4.392,6.609,263.102528
2015,1,5,MemberService,updateMember,19,success,29.118000000000002,6,3.42,6.317,146.44430200000002
2015,1,5,MemberService,updateMember,20,success,68.92999999999999,14,3.326,6.44,355.66884999999996
2015,1,5,MemberService,updateMember,21,success,17.614,3,5.53,6.538,104.08446
2015,1,5,MemberService,updateMember,22,success,39.03699999999999,9,3.177,6.442,182.588103
2015,1,5,MemberService,updateMember,23,success,14.234,3,3.343,6.222,71.688494
2015,1,6,AccountService,GetAccountDetail,0,success,222.317,43,3.117,6.993,1217.946489
2015,1,6,AccountService,GetAccountDetail,1,success,166.952,33,3.106,6.958,892.0222160000001
2015,1,6,AccountService,GetAccountDetail,2,success,77.746,16,3.215,6.277,396.38692599999996
2015,1,6,AccountService,GetAccountDetail,3,success,125.941,24,3.191,6.976,696.437727
2015,1,6,AccountService,GetAccountDetail,4,success,204.059,39,3.106,6.982,1135.212495
2015,1,6,AccountService,GetAccountDetail,5,success,142.30599999999998,29,3.32,6.984,742.626984
2015,1,6,AccountService,GetAccountDetail,6,success,243.88400000000001,48,3.205,6.966,1295.4359220000001
2015,1,6,AccountService,GetAccountDetail,7,success,269.08299999999997,56,3.114,6.919,1366.150849
2015,1,6,AccountService,GetAccountDetail,8,success,275.973,53,3.14,6.854,1497.911157
2015,1,6,AccountService,GetAccountDetail,9,success,325.93100000000004,62,3.237,6.993,1802.840525
2015,1,6,AccountService,GetAccountDetail,10,success,302.1689999999999,60,3.11,6.966,1601.242501
2015,1,6,AccountService,GetAccountDetail,11,success,288.55600000000004,56,3.117,6.984,1564.017588
2015,1,6,AccountService,GetAccountDetail,12,failure,1140.441,96,5.342,18.484,14925.531481
2015,1,6,AccountService,GetAccountDetail,12,success,889.21,73,5.588,18.303,11958.069738
2015,1,6,AccountService,GetAccountDetail,13,success,1373.758,176,3.915,11.486,11578.972054
2015,1,6,AccountService,GetAccountDetail,14,success,1357.1949999999997,174,3.911,11.98,11467.658636999999
2015,1,6,AccountService,GetAccountDetail,15,success,1251.765,164,3.931,11.83,10353.370693
2015,1,6,AccountService,GetAccountDetail,16,success,1431.1360000000002,182,3.939,11.73,12149.185076
2015,1,6,AccountService,GetAccountDetail,17,success,1448.089,179,3.909,11.83,12549.329784999998
2015,1,6,AccountService,GetAccountDetail,18,success,141.175,26,3.141,6.937,793.034621
2015,1,6,AccountService,GetAccountDetail,19,success,164.756,32,3.34,6.71,883.252342
2015,1,6,AccountService,GetAccountDetail,20,success,155.291,33,3.167,6.645,770.664217
2015,1,6,AccountService,GetAccountDetail,21,success,122.725,26,3.139,6.871,611.570479
2015,1,6,AccountService,GetAccountDetail,22,success,154.952,30,3.102,6.987,844.47686
2015,1,6,AccountService,GetAccountDetail,23,success,185.715,36,3.11,6.996,1020.9160570000001
2015,1,6,AccountService,GetAccounts,0,success,63.709999999999994,12,3.195,6.884,361.44983399999995
2015,1,6,AccountService,GetAccounts,1,success,69.006,14,3.1,6.65,359.369678
2015,1,6,AccountService,GetAccounts,2,success,55.32,11,3.69,6.168,284.51294399999995
2015,1,6,AccountService,GetAccounts,3,success,71.20100000000001,15,3.44,6.86,358.26965700000005
2015,1,6,AccountService,GetAccounts,4,success,66.676,13,3.361,6.919,359.944366
2015,1,6,AccountService,GetAccounts,5,success,70.576,14,3.238,6.807,373.555692
2015,1,6,AccountService,GetAccounts,6,success,146.42799999999997,28,3,6.964,814.7294260000001
2015,1,6,AccountService,GetAccounts,7,success,158.163,32,3.114,6.911,832.6591169999999
2015,1,6,AccountService,GetAccounts,8,success,167.50599999999997,33,3.119,6.948,889.036128
2015,1,6,AccountService,GetAccounts,9,success,110.84499999999998,23,3.1,6.89,565.7600510000001
2015,1,6,AccountService,GetAccounts,10,success,190.19000000000003,40,3.163,6.926,959.538228
2015,1,6,AccountService,GetAccounts,11,success,157.196,31,3.229,6.929,838.2627339999999
2015,1,6,AccountService,GetAccounts,12,failure,733.7070000000001,62,5.435,18.434,9565.521621
2015,1,6,AccountService,GetAccounts,12,success,463.94899999999996,37,5.41,18.358,6477.047227
2015,1,6,AccountService,GetAccounts,13,success,669.4540000000001,86,3.905,11.49,5635.161068
2015,1,6,AccountService,GetAccounts,14,success,798.336,101,3.934,11.494,6759.578186000001
2015,1,6,AccountService,GetAccounts,15,success,635.994,79,4.243,11.51,5518.478414
2015,1,6,AccountService,GetAccounts,16,success,672.768,86,4.15,11.464,5638.86515
2015,1,6,AccountService,GetAccounts,17,success,651.336,85,4.145,11.496,5428.648582000001
2015,1,6,AccountService,GetAccounts,18,success,97.99600000000001,20,3.256,6.881,513.906166
